respondent_id,submitted_at,department,rating,nps,comment
R107222,2025-07-11,Engineering,4,9,Genuinely love working here because teh managers actually listen. Thanks for asking.
R100526,2025-11-21,Operations,4,9,
R100011,2025-01-17,Operations,3,6,
R105336,2025-07-02,Engineering,4,7,THE TEAM IS FANTASTIC BECAUSE ONBOARDING WAS SMOOTH AND FRIENDLY. PLEASE LOOK INTO IT.
R102597,2025-01-06,Engineering,1,1,THIS HAS BEEN FRUSTRATING BECAUSE WORKLOAD IS OVERWHELMING AND UNFAIR. NEEDS TO CHANGE SOON.
R101469,2025-06-12,Support,4,8,Genuinely love working here because communication is clear and helpful. Please look into it.
R102667,2025-03-01,Engineering,2,4,Honestly disappointed because teh process is slow and confusing. Hope it stays this way.
R106934,2025-05-06,People,1,0,THIS HAS BEEN FRUSTRATING BECAUSE THE TOOLS CRASH CONSTANTLY. WOULD RECOMMEND.
R106314,2025-12-03,Support,2,3,Really unhappy with the situation because communication is terrible. Needs to change soon.
R102413,2025-10-06,Engineering,5,10,Everything has been excellent because communication is clear and helpful. Please look into it.
R103657,2025-12-01,Marketing,5,9,Best experience I've had because teh managers actually listen.
R106271,2025-12-19,Operations,4,9,Genuinely love working here because onboarding was smooth and friendly. That's my honest take.
R100156,2025-11-09,Support,3,6,Mixed feelings honestly because improving slowly but still gaps. Would recommend.
R107148,2025-06-17,Sales,5,10,So impressed with the support because my feedback gets acted on quickly. Thanks for asking.
R103273,2025-09-02,Marketing,2,4,
R106450,2025-12-09,Marketing,1,1,The whole thing feels broken because the tools crash constantly. Thanks for asking.
R102520,2025-01-28,Engineering,3,6,
R103375,2025-09-11,People,4,8,
R104198,2025-08-21,Operations,5,9,So impressed with the support because my feedback gets acted on quickly. Please look into it.
R107674,2025-07-28,Engineering,4,8,Best experience I've had because my feedback gets acted on quickly. Would recommend.
R101636,2025-09-17,Support,2,2,The whole thing feels broken because the tools crash constantly. Thanks for asking.
R103128,2025-03-23,Sales,3,4,
R101608,2025-06-29,Operations,3,4,"Average experience so far because good people, unclear direction. Needs to change soon."
R105654,2025-05-25,Sales,5,9,Couldn't ask for a better setup because my feedback gets acted on quickly. Please look into it.
R100192,2025-01-10,Support,1,1,Not a great experience at all because nobody responds to my requests.
R101584,2025-06-30,Marketing,4,7,Everything has been excellent because leadership is transparent. Thanks for asking.
R103327,2025-11-25,Sales,3,6,"Some good, some bad because improving slowly but still gaps. Hope it stays this way."
R103364,2025-03-19,Engineering,4,9,Everything has been excellent because my feedback gets acted on quickly. Thanks for asking.
R107001,2025-12-22,Engineering,1,1,The whole thing feels broken because the process is slow and confusing. Hope it stays this way.
R102858,2025-07-13,Operations,4,8,Best experience I've had because great work-life balance. Thanks for asking.
R100713,2025-10-27,People,5,10,Genuinely love working here because the tools we use are reliable.
R107790,2025-12-31,Operations,4,8,So impressed with the support because great work-life balance. Thanks for asking.
R102471,2025-12-22,Marketing,3,4,Mixed feelings honestly because decent tools but slow processes. Thanks for asking.
R103399,2025-02-17,Marketing,4,8,Couldn't ask for a better setup because my feedback gets acted on quickly. That's my honest take.
R100614,2025-02-05,Support,3,5,Mixed feelings honestly because decent tools but slow processes. Please look into it.
R104808,2025-11-26,Marketing,4,7,Genuinely love working here because onboarding was smooth and friendly. Would recommend.
R105813,2025-06-27,Operations,5,8,Couldn't ask for a better setup because onboarding was smooth and friendly.
R106928,2025-09-27,Engineering,2,4,I keep running into problems because the process is slow and confusing. Thanks for asking.
R101691,2025-01-22,Marketing,5,10,
R102026,2025-07-09,Marketing,5,8,Genuinely love working here because communication is clear and helpful. Hope it stays this way.
R101501,2025-04-13,Sales,3,6,It's okay overall because decent tools but slow processes. That's my honest take.
R107268,2025-11-10,Sales,5,8,Couldn't ask for a better setup because the managers actually listen. That's my honest take.
R102684,2025-12-16,Engineering,4,7,Everything has been excellent because leadership is transparent. Please look into it.
R102457,2025-05-01,Engineering,5,10,Couldn't ask for a better setup because the tools we use are reliable. Please look into it.
R102983,2025-04-08,Support,4,9,
R102829,2025-03-05,Operations,1,2,This has been frustrating because the tools crash constantly. Would recommend.
R103339,2025-08-04,Engineering,5,10,The team is fantastic because leadership is transparent. Needs to change soon.
R106990,2025-12-28,Operations,5,10,
R107764,2025-04-08,Marketing,4,7,EVERYTHING HAS BEEN EXCELLENT BECAUSE THE MANAGERS ACTUALLY LISTEN. THANKS FOR ASKING.
R107523,2025-09-04,Marketing,4,7,The team is fantastic because leadership is transparent. Thanks for asking.
R105789,2025-06-28,People,1,0,
R107550,2025-09-26,Operations,2,3,Not a great experience at all because the tools crash constantly. Please look into it.
R105825,2025-04-13,Engineering,5,8,Couldn't ask for a better setup because communication is clear and helpful. Needs to change soon.
R107733,2025-10-02,Engineering,2,4,The whole thing feels broken because the tools crash constantly.
R101949,2025-11-27,Support,4,7,Couldn't ask for a better setup because my feedback gets acted on quickly. Hope it stays this way.
R106193,2025-01-29,Engineering,5,9,
R100736,2025-01-18,People,1,1,Really unhappy with the situation because workload is overwhelming and unfair. Would recommend.
R105193,2025-09-06,Operations,3,4,"Some good, some bad because fine day to day, frustrating at month-end. Needs to change soon."
R106181,2025-09-15,Support,5,8,Really happy with how things are going because onboarding was smooth and friendly. Would recommend.
R103152,2025-02-21,Engineering,5,10,Everything has been excellent because leadership is transparent. Thanks for asking.
R102559,2025-09-29,Sales,3,4,"Some good, some bad because good people, unclear direction. Needs to change soon."
R101563,2025-11-18,Operations,3,5,"Average experience so far because fine day to day, frustrating at month-end. Hope it stays this way."
R100286,2025-03-16,Engineering,5,9,Best experience I've had because the managers actually listen. Needs to change soon.
R106332,2025-01-25,Marketing,4,8,Best experiance I've had because leadership is transparent.
R100265,2025-08-03,People,5,10,The team is fantastic because my feedback gets acted on quickly. Hope it stays this way.
R103257,2025-05-01,Marketing,4,9,Everything has been excellent because my feedback gets acted on quickly. Needs to change soon.
R105307,2025-01-23,People,5,8,Really happy with how things are going because the managers actually listen. Would recommend.
R104772,2025-07-07,Sales,4,8,
R104548,2025-04-07,Operations,1,1,This has been frustrating because the tools crash constantly.
R100857,2025-10-16,Engineering,5,8,Best experience I've had because the managers actually listen. That's my honest take.
R101984,2025-04-27,Engineering,5,8,
R106545,2025-01-15,Engineering,4,8,SO IMPRESSED WITH THE SUPPORT BECAUSE ONBOARDING WAS SMOOTH AND FRIENDLY. NEEDS TO CHANGE SOON.
R101412,2025-01-23,Operations,1,1,HONESTLY DISAPPOINTED BECAUSE WORKLOAD IS OVERWHELMING AND UNFAIR. NEEDS TO CHANGE SOON.
R101227,2025-04-16,Operations,1,2,This has been frustrating because promises are never kept. Hope it stays this way.
R106324,2025-08-07,Engineering,3,5,
R105474,2025-01-29,Sales,4,7,So impressed with the support because the managers actually listen. Please look into it.
R107418,2025-09-06,Support,5,8,Really happy with how things are going because leadership is transparent. Would recommend.
R104982,2025-03-05,Sales,3,4,Mixed feelings honestly because teh basics are fine though support lags. Please look into it.
R107012,2025-12-30,Sales,1,1,I keep running into problems because promises are never kept. Thanks for asking.
R107753,2025-04-19,People,3,6,Mixed feelings honestly because the basics are fine though support lags. Would recommend.
R103902,2025-09-03,Support,5,10,The team is fantastic because leadership is transparent. Please look into it.
R100369,2025-03-13,Engineering,4,8,Everything has been excellent because great work-life balance. Hope it stays this way.
R101300,2025-12-04,Marketing,2,2,Pretty let down lately because nobody responds to my requests. Would recommend.
R104903,2025-02-23,Sales,5,10,Everything has been excellent because my feedback gets acted on quickly.
R104688,2025-01-18,Support,5,10,Genuinely love working here because leadership is transparent. Please look into it.
R107076,2025-07-09,Sales,2,2,The whole thing feels broken because management ignores our concerns. Needs to change soon.
R102732,2025-10-30,Engineering,4,7,
R102193,2025-08-25,Engineering,4,7,Couldn't ask for a better setup because my feedback gets acted on quickly. Needs to change soon.
R100059,2025-10-03,Engineering,5,9,Everything has been excellent because leadership is transparent. That's my honest take.
R100910,2025-06-16,Engineering,4,9,The team is fantastic because my feedback gets acted on quickly. Would recommend.
R103807,2025-08-08,Operations,4,9,Couldn't ask for a better setup because the managers actually listen. Needs to change soon.
R106722,2025-08-26,Operations,5,9,EVERYTHING HAS BEEN EXCELLENT BECAUSE GREAT WORK-LIFE BALANCE. THANKS FOR ASKING.
R103810,2025-04-19,Operations,4,8,Everything has been excellent because my feedback gets acted on quickly. That's my honest take.
R104184,2025-01-06,Sales,4,7,REALLY HAPPY WITH HOW THINGS ARE GOING BECAUSE GREAT WORK-LIFE BALANCE. HOPE IT STAYS THIS WAY.
R100627,2025-01-21,Support,5,9,Everything has been excellent because great work-life balance. Would recommend.
R105076,2025-11-01,Marketing,3,6,"Some good, some bad because good people, unclear direction. That's my honest take."
R105545,2025-09-24,Support,5,8,Best experience I've had because great work-life balance. That's my honest take.
R100516,2025-04-22,Marketing,4,9,Really happy with how things are going because great work-life balance. That's my honest take.
R106937,2025-08-21,Marketing,4,7,The team is fantastic because onboarding was smooth and friendly. That's my honest take.
R106001,2025-05-19,Engineering,5,9,Genuinely love working here because my feedback gets acted on quickly. Hope it stays this way.
R103472,2025-06-18,Sales,4,7,Everything has been excellent because onboarding was smooth and friendly.
